제목,카테고리
[삼성메디슨] 2024 하반기 3급 신입사원 채용 (~11/18),미분류
2024년(주)시큐아이 신입사원 하반기 채용(삼성SDS자회사),미분류
[한국자동차연구원] 2025년 1월 별정직(계약직)모집공고 (11.11 ~ 11.25),미분류
[SFC] 24년 11월 각 부문 신입/경력 사원 채용,미분류
[현대로템] 2024년 3차 정기채용(~11/24),미분류
2025년 1학기 고려대-맥쿼리대 통번역과정 신입생 모집,미분류
[비교과] [교직이수자 대상][효원상담원] 예비교원 대상 ‘MGT 프로그램 1단계’ 실시 안내,미분류
[홍보·안내] 2024학년도 겨울학기「외국인을 위한 쉬운 한국어」과정 안내,미분류
국제 원자력 수출 및 안전 콘펙스(NES 2024) 학생 초청 안내,미분류
[SAP Korea] SYNC 아카데미 6기 모집 (~11/18(월) 오전 11시까지),미분류
제1회 아산 유니버시티(Asan UniverCT) 데모데이 기후테크 청년 창업가 육성 사업 데모데이,미분류
"[학과행사] 2024년 전기인의 날 좌석배치, 간담회 장소 안내",미분류
BITS 부산공유대학 기업수요맞춤형 취업연계 프로그램」운영을 위한 학생모집 공고,미분류
엘리트에듀특목학원 아르바이트 구인(11/11~12/13),미분류
BITS 부산공유대학 「디지털 역량강화 프로그램」 참가자 모집,미분류
2024년 (사)대한지질공학회 온.오프라인 기업설명회,미분류
[효원상담원] 마음의 응급처치를 배우는 심리기술훈련 8차 참가자 모집,미분류
과외(11/8),미분류
한국장학재단 중소기업 취업연계 장학 안내,미분류
[무역학부] 김동진교수님 PASS 상담 안내,미분류
[안내] 동성케미칼 채용상담회 (11/20(수) 10:00 ~ 17:00),미분류
"[기타]제7회 교수저작물 전시 <PNU, 지식의 빛을 밝히다> 행사 안내",미분류
"[효원상담원] 상시교육 『도박문제 예방교육』, 『생명존중지킴이』 신청 안내",미분류
[언어정보학과] 해외 저명학자 초청 특강(재공지),미분류
[창업지원단] 『창업 동아리 Rookie-Track』 모집공고,미분류
[효원상담원] (선착순 GS 5000원 제공) 2024학년도 효원상담원 학생상담부 이용현황 및 수요도 조사,미분류
[공학교육혁신센터] 「2024 라이프 스타일 스마트 가전 메이커톤」 참가팀 모집(~12/1),미분류
[LINC3.0사업단] 2024학년도 수요자 요구조사 및 만족도조사 실시,미분류
[효원상담원] 상담기술훈련_MGT(Mind Guidance Teacher) 프로그램 신청 안내,미분류
[창업지원부] IP 창업 그라운드 - 네트워킹 DAY,미분류
[교육혁신실] 2024 비교과 프로그램 학생 공모전 신청 안내 (~11/20),미분류
[취업전략과] 저학년 진로설계 공모전 학생심사단 모집(~11.24),미분류
[BITS 부산공유대학] 디지털 역량강화 전문가 특강 신청 안내,미분류
AI 전환을 위한 디지털 역량강화 전문가 특강 신청 안내,미분류
[소프트웨어융합교육원]SW중심대학 2024 SW인재페스티벌 참가자 모집안내(~12.2),미분류
[채용] 시큐아이(삼성SDS자회사)) 채용 공고,미분류
[아르바이트] 국제시스템(주) GS인증 외 기타 문서작성 아르바이트생 모집 안내,미분류
[아르바이트] 소프트웨어 개발 아르바이트 모집,미분류
「2024 블록체인 진흥주간 x 웹 3.0 컨퍼런스」취업컨설팅 지원자 모집 공고(~11.15),미분류
BUSAN DATA WEEK 2024 컨퍼런스 개최 안내,미분류
이상금 작가 초청 저자와의 만남 <어말아글> 참여 안내,미분류
2024 MUSEUM특강 안내,미분류
명사(주한페루대사) 초청 특강 안내,미분류
"[식영/학부] 전공필수 [식사요법], [식사요법실습] 교과목에 관한 공지",미분류
[동성케미컬] 채용상담회 일정 안내 (11/20),미분류
2024학년도 유한재단 장학생 신청 안내,미분류
2024 유한재단 장학생 선발 안내(11/18 오전 10시까지),미분류
2024년도 열린시민 환경아카데미 참여 안내,미분류
"[3학년 필독] 제14회 변호사시험 대비 <행정법 사례형 쟁점> 특강 실시 안내(11/28 목, 19:30~22:30, 제1법학관 117호)",미분류
2024학년도 인문대학 학생회 선배취업특강 안내,미분류
[한솔케미칼] 2024 신입사원 채용 및 메타버스 채용 설명회 안내 (~11/24),미분류
2024 IDP 캐나다 유학박람회 안내 (12/7),미분류
채용 및 대외활동관련정보 (스펙업),미분류
[롯데그룹] 2024 하반기 LOTTE Job Cafe 사전 신청 오픈,미분류
[학교행사] [고고학과] 2024학년도 2학기 고고학과 저명학자 초청 특강 개최 안내,미분류
[학교행사] 명사(주한페루대사) 초청 특강 알림,미분류
[기타] 부산공동대학혁신센터(BIUI) 명사 초청 특강 실시,미분류
"[국립대육성] 2024 MUSEUM특강"" 안내""",미분류
「희망2025나눔캠페인」 성금모금 등 안내(12.1.~'25.1.31.),미분류
2024년 제8차 원자력 연구 미래비전 웨비나 참가 모집 안내,미분류
[수업] [화공생명공학의최신동향]응용화공콜로키움 일정 변경 안내 3,미분류
[LINC3.0] 4차 산업혁명 대응을 위한 MATLAB 활용 교육 실시,미분류
[대학교육혁신실] <디지털 역량강화> 전문가 특강 개최,미분류
[LINC 3.0] 4차 산업혁명 대응을 위한 MATLAB 활용 교육 안내,미분류
[학과행사] 2024년 제3회 전기공학전공 신입생 전공역량증진 특강 개최,미분류
[고베제강] 신입 채용 모집,미분류
[기타]명사(주한레루대사) 초청 특강 알림,미분류
[한국과학기술기획평가원] 제2025-1회 위촉연구직 공개채용(~11/28),미분류
[FITI시험연구원] 2024년 하반기 경력 및 신입직원 수시채용 공고(~11/27),미분류
2024학년도 항공우주 실무 현장 견학 (2024.11.22.(금)) 실시 안내,미분류
스마트시티 초청특강 24.11.21,미분류
사회과학대학 학과 맞춤형 국외파견프로그램 신청 안내,미분류
씨엘영어.수학학원 구인공고,미분류
한국물리학회 제 4회 응용물리 아카데미 개최 2025. 2. 10 (월) ~ 2. 12 (수) - 부산 해운대리조트 개최,미분류
2024학년도 2학기 제2회 「교직 적성 및 인성 검사」 고사장 안내 및 수험생 안내사항,미분류
[전체] PNU 글로컬 Edu-PBL 비교과 프로그램 모집(기간연장),미분류
[국립대학육성사업] 부산국립대학이 함께하는 대학생 꿈과 마음챙김 특강,미분류
[교수학습지원센터] 맞춤형 학습컨설팅 '개인학습컨설팅' 신청자 모집 안내,미분류
기계공학부 70주년 IOT특강-Amazon 현직자 초대특강 Future of Home Robotics,미분류
[인공지능융합혁신대학원] 2025학년도 전기 신입생 모집(온라인 입학설명회 11/28(목) 오후 6시),미분류
부울경 동문과 함께하는 미 국무부 교류 프로그램 이야기(사전등록: 11/19~22),미분류
[언어교육원] 2024학년도 외국인을 위한 쉬운 한국어 과정 (온라인) 수강생 모집,미분류
"[사범대학] 교원임용 2차시험 대비 2025 교원임용 2차 특강: 교육현장 실전 수업설계와 적용"" 안내""",미분류
[부산정보산업진흥원] <2024 센텀 디지털 위크(cendiweek)> 홍보,미분류
[부산광역시] 콘퍼런스 홍보,미분류
[한국해양수산개발원] <2024 북극협력주간> 홍보,미분류
[효원상담원] 아크릴화 힐링캠프로 초대합니다♡,미분류
[부산여성가족과 평생교육진흥원] 「부산광역시 양성평등종합계획(2025~2029) 시민토론회」,미분류
[철학과] 2025학년도 상반기 전임교원 신규채용 공개강의 일정 안내(영미 과학철학 및 언어분석철학],미분류
[교육혁신본부] 2025학년도 펜토미노 교육과정 학생설명회,미분류
[취업전략과]공기업 취업특화 프로그램(NCS준비전략 및 현직자 특강) 참가자 모집,미분류
[교육부] 2024년 마약 예방활동 우수 동아리 공모전 개최 안내,미분류
동문초청 금융기관 취업특강 (前 BNK 부산은행장 안감찬),미분류
[국립대학육성사업] 2024 경영학과 전문자격증 취득 관련 초청 특강(11/22(금)),미분류
2024년 해외파견 프로그램 정기설명회 및 파견경험 공유회 개최 안내(12/5(목)),미분류
[동일고무벨트] 2024년 하반기 분야별 신입사원 채용 안내,미분류
"2024학년도 하반기 모의 시험(토익,토익스피킹,오픽) 경시대회 개최 안내",미분류
[채용] 2024년 하반기 DN오토모티브 대졸 신입사원 공개채용 모집 공고,미분류
센텀 디지털 위크 컨퍼런스 참가자 모집,미분류
"근감소증 예방"" 교육 신청 안내""",미분류
2024학년도 LINC 3.0 캡스톤디자인 지식재산권 출원 및 등록 지원 추가 운영,미분류
"[채용] ETRI 2025년 1차 박사후연수연구원, 석사후연수연구원, 위촉연구원 공개채용 일정 안내",미분류
[2024-2] 2024학년도 제5회 특별초청강연 (11.26.(화)) GSIS Special Lecture,미분류
[학부] (주)심바이오리빙텍 선임연구원 주거복지정책 사례 특강 안내(11/25(월) 12시),미분류
[전체] 교육대학원 가정교육전공 홈페이지 신규 오픈 안내,미분류
제1회 (사)한국여성건축가협회 건축디자인 학생공모전 개최,미분류
[부산대학교 IP중점대학사업단] 2024 IP CAMP 개최 안내,미분류
[학사 2학년] 2025년도 관정이종환교육재단 장학생 신청 안내,미분류
[남운장학재단] 전문간호대학원 장학생공고,미분류
간호대학 70주년 슬로건 공모전 안내,미분류
제11회 모의헌법재판 경연대회 안내,미분류
＜PNU건강강좌＞ 신청 안내,미분류
[강사 재임용] 2025-1 강사 재임용 안내,미분류
[SEMES] 24년 하반기 신입사원채용 (~11/18),미분류
*모집기간 연장*[삼천리] 2025년 신입사원 공개채용 (~11/20),미분류
이지태광(주) 신입사원 모집 (~12.01까지),미분류
[베이글코드] 2024 베이글코드 공개채용 (~12/1),미분류
"한국예술인복지재단 2025년 제1차 직원 채용 공고(정규직, 계약직)",미분류
[롯데그룹] 2024 하반기 LOTTE Job Cafe(부산) 사전신청 안내,미분류
아머스포츠코리아 신입사원 채용,미분류
[BITS 부산공유대학] 디지털 역량강화 전문가 특강 신청 안내(11.25.(월)~11.30.(토)),미분류
70주년기념특강_전문가초청특강 _Amazon Home Robotics,미분류
2024년 제품개발설계 포스터 출력안내,미분류
[한국연구재단] 2024년 4단계 BK21사업 우수 대학원생 국제 공동연수 지원 추가(3차) 공고,미분류
[특강]IOT전문가 초청특강,미분류
[동성케미컬] 2025년 상반기 신입사원 공개채용 캠퍼스리크루팅(채용상담) 진행(11/20),미분류
[전문가초청특강] AI 및 로봇분야 : 아마존 USA Lab 126,미분류
항공우주 실무 현장 견학 (2024.11.29.(금)) 시행 안내,미분류
[15분 도시 부산 조성을 위한 평생교육 프로그램 기획 공모전],미분류
미디어커뮤니케이션학과 취.창업 특강 | E-sports 연고지 전략과 도시브랜딩 | 강사 : 김인호(SBXG 전략기획본부장),미분류
[BITS 부산공유대학] 디지털 역량강화 전문가 특강 신청 안내 및 홍보 재요청 (강의실 변경),미분류
2024학년도 2학기「응급처치 및 심폐소생술 실습」개별이수 안내,미분류
[해자협] 실무교육 심화과정 '자원개발 분야 AICBM 기술' 및 '석유가스 탐사' 교육생 모집,미분류
[희망자] 미래교육센터 마이크로콘텐츠 공모전 개최 알림,미분류
2025학년도 1학기 APRU VSE 프로그램 안내,미분류
교원임용2차특강 신청 안내,미분류
교대원] 2024학년도 2학기 교육공학.국제교육협력전공 논문계획서 발표 안내(확정),미분류
<2022 역사과 교육과정 톺아보기2 - 세계사 교육과정을 중심으로>,미분류
과외(11/20),미분류
[효원상담원] 대화의 기술 프로그램(11/28 or 11/29) 신청 안내,미분류
[교수학습지원센터] 선배와 함께 하는 진로 토크콘서트 안내(사전신청자 대상 선착순 점심제공),미분류
「문화콘텐츠가 융복합된 스마트팜과 함께하는 새로운 도전」 특강 안내 (11/26(화) 13:30),미분류
[창업지원단] 2025년 지역 창업 솔버톤 대회 참가자 모집 홍보,미분류
[LINC 3.0] 2024 Gaudi Ocean Cities Challenges 학생 모집 안내,미분류
2024년도 연구실 안전문화 캠페인 공모전 기간 연장 알림,미분류
"2025년도 부산대학교한방병원 전공의(전문수련의, 일반수련의) 모집 공고",미분류
2024-2학기 논문발표회(동계 공동학술대회) 일정,미분류
[한국교육&심리연구소] 2024 동계 연구방법론 워크숍 안내,미분류
PNU법전원-인도네시아 UNAIR 법학부 국제콜로키엄 안내,미분류
2024 부산대 인문대학 취창업동아리 공모전,미분류
2024학년도 2학기 강의평가 시행 안내,미분류
"[학과행사] [국립대학 육성사업] 2024학년도 '사학과 대학원, 그것이 알고 싶다' 프로그램 개최",미분류
[입시] 2025학년도 일반대학원 전기 모집 시행-전기전자공학과,미분류
제15회 물리학과 학술제 안내,미분류
2024학년도 PNU 성.인권 특강(사이버 범죄(딥페이크) 대응 교육) 개최 안내,미분류
학부] 2024학년도 마이크로콘텐츠 경진대회 개최 안내,미분류
[전체] 응급처치 및 심폐소생술 교육 개별이수 추가 개설 안내,미분류
[전체] 2024학년도 2학기 출석인정 신청 가능 기한 안내,미분류
[나노에너지공학과] 2025년도 상반기 전임교원 신규채용 공개강의 안내,미분류
『2024학년도 PNU 성·인권 특강(사이버 범죄(딥페이크) 대응 교육)』,미분류
[무역학부] 하충룡교수님 PASS 상담 안내,미분류
[식품영양학과] 2025학년도 상반기 전임교원 신규채용 공개강의,미분류
[수학교육과] 2025학년도 상반기 전임교원 신규채용 공개강의 실시 안내,미분류
[공학교육혁신센터] 「웨어러블 AI 엣지 컴퓨팅 심화 프로젝트」 참가자 모집(~12/15),미분류
[한국장학재단] 2025년 한국장학재단 창업기숙사 입주생 모집 안내,미분류
[장학]2025년 신규 협성장학생 선발계획 알림,미분류
"[이차전지혁신융합대학사업단] 2024학년도 이차전지 분야 전문가 특별 강연 안내(5차, 2024.12.13.)",미분류
[미래시민교육원] PNU 꿈나래대학 합창단 창단 연주회 개최,미분류
[의학과 생화학교실] 2025년도 상반기 전임교원 신규채용 공개강의 안내,미분류
[창업지원부] 2024년 창업중심대학 <기업가정신교육> 릴레이창업특강 운영 안내,미분류
2024년 제1회 PNU 손글씨 대회 입상작 발표,미분류
[한국민족문화연구소] 한국민족문화연구소 30주년 기념 학술심포지엄 및 기념식 안내,미분류
[사하구청] 사하 메이커 공작소「12월 메이커 프로그램」 수강생 모집 안내,미분류
"2024년도 경영대학 지산학연 협력사업 특별강연(김태식 센터장_CPA, 11/29)",미분류
2025년 글로벌 탤런트 프로그램(GTP) 참여 안내_싱가포르회계사협회(ISCA) 주최,미분류
AI 전환을 위한 '디지털 역량강화' 전문가 특강 개최 안내,미분류
[LG AI 연구원] LG Aimers 6기 모집 공고,미분류
2024 부산대학교 교육수요자 만족도조사(PCSI) 참여 안내,미분류
자연과학대학 노벨상 해설 강연회 개최,미분류
2025학년도 상반기 전임교원 신규채용 음악학과(피아노) 면접심사 안내,미분류
교수학습지원센터 2024학년도 2학기 진로토크콘서트 운영 계획(안),미분류
"2025년 장/단기 군법무관 설명회 개최 안내(12/13, 금 오후 2시 제1법학관 314호)",미분류
서울지방변호사회의 인식조사(설문) 참여 안내,미분류
2025년도 교육대학원 일반전형 시험장소 및 수험생 유의사항 공고,미분류
티웨이항공 채용 안내,미분류
2024년도 생명윤리위원회 교육 실시 안내,미분류
[비교과] 2024학년도 부산대학교-경북대학교-전남대학교 연합 노벨상 해설 강연회 개최,미분류
[기타] 2024학년도 학부 신입생 도서관 이용교육 추가 실시(12월) 안내,미분류
[취업정보] [부산대학교 K-Digital Training] AI 데이터 분석 풀스택 웹 개발자 양성과정 안내,미분류
[역사교육과] 저명학자 초청 특강 '일제 식민지 시기 사회운동 연구동향과 과제' 개최,미분류
[장학]2024년 하반기 강화군 대학생 등록금 지원사업 안내,미분류
[장학]2025년도 (재)중구장학회 장학생 선발 안내,미분류
[국립대육성] 『2024학년도 PNU 성·인권 특강(사이버 범죄(딥페이크) 대응 교육)』 개최,미분류
"2024학년도 경북대-부산대 철학과 학부생 제3차 학술 교류 안내(11.27.(수) 18시, 줌강의실)",미분류
"[홍보·안내] 2025학년도 수시모집 학생부종합(학생부종합전형, 지역인재전형) 학부모 대기실 안내",미분류
[대학원혁신실BK] 2024 우수 논문상 공모 안내,미분류
[기타]사이버 법죄(딥페이크) 대응 교육 참석 안내,미분류
2024학년도 전기 석사 학위청구논문 심사 발표일자 안내,미분류
저명학자 초청 특강 | Lyrics and Dance in J-Pop and K-Pop: A Mulitimodal Perspective,미분류
충주맨 틀을 깬 기획으로 지역을 알리다,미분류
2024 부산대 교육수요자 만족도조사(PCSI) 참여요청,미분류
2024학년도 2차 진로부트캠프(온라인) 모집 안내,미분류
부산대학교 환경공학 인재발굴 육성 프로젝트 행사 안내,미분류
부산수학문화관 겨울방학 캠프 보조강사 모집,미분류
[화학물질안전원] 「제13기 화학물질 불법유통 온라인 감시단 공개 모집」안내,미분류
[언어교육원] 12월 외국어특강 수강생 모집안내,미분류
[공학교육혁신센터] 「2024 라이프 스타일 스마트 가전 메이커톤」글로벌팀 추가 모집(~12/4 마감임박),미분류
[국립대학육성사업-지역대학 인권의식 프로그램] 2024년 경상국립대학교 인권·성평등 공모전 안내,미분류
"[효원상담원] 상시교육 『도박문제 예방교육』, 『생명존중지킴이』 신청 안내",미분류
롯데그룹 3·6·9·12 예측가능한 롯데그룹 12월 채용 안내,미분류
[소프트웨어융합교육원]제4회 PNU Coding Challenge 수상자 발표,미분류
【추천 공모전】 KSPO 국민체력100 체력 레벨 테스트 & 퀴즈이벤트,미분류
2025년 의무사관후보생 중 전문연구요원 선발전형 응시 신청 안내,미분류
2025학년도 국사편찬위원회 사료연수과정 신입생 모집 안내,미분류
우미 2025년 상반기 대졸 신입사원 채용 (2024.12.02~2024.12.16),미분류
[롯데백화점] 2025 상반기 롯데백화점 신입사원 채용 (~12/25),미분류
파마리서치 신입/경력 대규모 공개채용(24.12.27 23:59까지),미분류
[홍보·안내] [국립대육성] 『2024학년도 PNU 성·인권 특강(사이버 범죄(딥페이크) 대응 교육)』안내,미분류
기계공학부 동문CEO 초청특강-사람이 답이다 12월6일,미분류
2024년2학기 캡스톤포스터발표 경진대회 포스터 번호 및 제목 공지,미분류
2025년 대학생 환경측정분석 과정(1~4기) 접수안내,미분류
[기타]2024학년도 PNU 성인권특강(사이버 범죄(딥페이크) 대응 교육) 안내,미분류
[법정의무교육] 2024년 폭력예방교육 이수 안내 (최종),미분류
2024학년도 성북초등학교병설유치원 겨울방학 및 학년말방학 중 방과후과정 지원인력 채용 공고,미분류
[전체] 임용2차 특강 준비 204호 대여 안내,미분류
과외(12/3),미분류
[법정의무교육] 2024년 폭력예방교육 이수 협조 요청(최종),미분류
[DB김기준문화회산] DB보험금융공모전(IFC)홍보,미분류
[핀테크융합전공] 핀테크융합전공 프로그램 안내 (경진대회 및 멘토링),미분류
[BGF로지스] 2024년 4분기 신입 및 경력사원 공개채용 안내,미분류
2024학년도 동계 계절학기.어학연수 자비 프로그램 선발 안내,미분류
글로컬 임상실증센터 의료기기 시뮬레이션 신청 안내,미분류
[에듀테크센터] PPT템플릿 등 무료 컨텐츠 이용 안내,미분류
[경농 및 계열사] 2025년 상반기 신입사원 채용 홍보,미분류
"2024년 해외파견 프로그램 정기설명회 및 파견경험 공유회 개최 안내(장소, 발표자 변경)",미분류
[홍진기법률연구재단] 2025년 1분기 사업 신청 안내,미분류
[공지] 2025학년도 심화과정(제27기) 영재교육대상자 선발 최종합격자 등록 안내,미분류
[공지] 2025학년도 사사과정 진급자 명단 안내,미분류
2025년도 고문헌실 운영 전문인력(일본어전문가) 채용 공고,미분류
[네오플 도트 스튜디오(NDS) 교육생 모집],미분류
2024학년도 2학기 대학원 특성화교과목 「연구윤리 및 연구관리」 영어온라인 강의 이수증 제출 안내,미분류
<자율주행플랫폼 F1Tenth PNU> 프로그램 참가자 충원 모집 안내(~12/9),미분류
[네오플] 네오플 도트 스튜디오 교육생 모집(~12/15),미분류
[12/13(금) 13:00~]교육용 주사전자현미경 사용자 교육,미분류
[호암재단 청소년강연회] 하경자 교수님 강연 안내,미분류
[시설과] 2024학년도 동계방학 에너지절약 근로봉사 장학생 선발 공고,미분류
[효원상담원] 마음체크하고 마음돌봄배터리로 마음챙김 하세요~,미분류
"[효원상담원] 나를 디벨롭 시켜볼까? (마음사용설명서, 슬기로운 진로탐색 집단상담)",미분류
[취업전략과] AI 기반 자기소개서 특강 참가자 모집,미분류
[소프트웨어융합교육원] 인공지능과 미래융합기술워크숍 안내(12.6 금) ZOOM 워크숍,미분류
2024 인공지능 시스템 반도체 응용 전문가(ASAT) 교육 참가자 모집 안내,미분류
2024년 하반기 지식재산권 7차 교육 온라인 자율강좌 실시 안내,미분류
[2024-2] 2024학년도 제6회 특별초청강연 (12.10.(화)) GSIS Special Lecture,미분류
[2024-2] 2024학년도 제7회 특별초청강연 (12.11.(수)) GSIS Special Lecture,미분류
[LINC3.0] GAUDI OCEAN CITIES CHALLENGES 참여학생 모집,미분류
[취업정보] (주)바디프랜드 부문별 신입/경력직 채용,미분류
[한샘] RD 60기 산학채용,미분류
[알림] 기말고사 대비 항공관 강의실 개방,미분류
[한미약품]2024년 12월 수시채용[각 부문별](~12/15(일)),미분류
2025학년도 부산대학교 직장어린이집 보육교사 채용 공고,미분류
2025년도 유럽핵입자물리연구소(CERN) 협력사업 Summer Student Program 모집,미분류
"[효원상담원] 상시교육 『도박문제 예방교육』, 『생명존중지킴이』 신청 안내(~12/8)",미분류
[언어교육원] 2024학년도 겨울학기 대학원 학위청구 외국어시험 대체강좌(한국어) 수강샘 모집 / 2024 Winter Substitute Korean Class for Graduate Degree,미분류
[인권센터_국립대육성] 『2024학년도 PNU 성·인권 특강(동계)』 개최,미분류
"[교수학습지원센터] '전공 자율 선택제, 가능성과 현실의 접점에서' 특강 신청 안내",미분류
2025년 삼성드림클래스 대학생멘토 선발 공고,미분류
[장학]제14기 OK배정장학생 선발 안내,미분류
[장학]재일한국인본국투자협회 2025년도 장학생 모집 공고,미분류
"[LINC 3.0] 반도체 공정 트랙(2차), 글로벌 반도체 마케팅 트랙 교육생 모집 안내",미분류
제4회 전국 장애-비장애 대학(원)생 창업경진대회 참가팀 모집 안내,미분류
[현대케피코] 2025 상반기 신입 공개채용 안내,미분류
2024학년도 부산대학교 발전기금(일반기금) 장학생 선발 안내 (~12/18(수) 10시까지),미분류
"[장학] 발전기금(NH농협,좋은데이,이정술여사) 장학생 선발안내: ~12.18.(수)까지",미분류
[채용] ㈜스마트엠투엠 연구원 및 선임연구원 모집 공고 (~12/26),미분류
[QisK] 2025 한국양자정보학회 정기학술대회 및 정기총회 안내,미분류
[디지털헬스케어 융합전공 특강] 방사선 치료와 의학물리,미분류
2024년 하반기 교내 연구자 대상 지식재산권 8차 교육 운영 및 신청 안내(선행기술조사 및 특허동향조사),미분류
2025학년도 상반기 겸임교원 공개채용,미분류
[식영/학부] 2024학년도 발전기금(일반) 장학생 선발계획 안내,미분류
【추천공모전】 민화샵 큰 그림책 공모전,미분류
[부산진구청] 부전 청소년센터 청년 취업 면접 컨설팅 참여자 모집 안내,미분류
[장학_학사]2024학년도 2학기 발전기금(NH농협은행) 장학생 신청 안내,미분류
2025학년도 상반기 부산대학교 한의학전문대학원 겸임교원 채용 공고,미분류
2024 하반기 약대생 공직 체험 프로그램,미분류
2024년 부산지방식품의약품안전청 의료제품안전과 의약품 분야 심사원 채용 공고,미분류
"크리스마스 콘서트(24.12.23, 15시)",미분류
2024 부산대학교 예술대학과 함께하는 크리스마스 콘서트 안내,미분류
2024학년도 비교과프로그램 인문대 콘텐츠(사진) 공모전 개최(안) 모집 안내,미분류
[홍보] 부산 알리앙스 어학연수 프로그램,미분류
노어노문학과 공모전 신청 안내 (~12/31),미분류
블라인드 공개채용 국비계약직 (한국국제협력단 영프로패셔널) 모집 공고,미분류
★이번주마감★ [롯데케미칼 첨단소재사업] 2024년 12월 신입사원 채용 일반전형,미분류
KOICA 우즈베키스탄 타슈켄트 지역 한국 문화 인식 제고 프로젝트 봉사단,미분류
[삼구아이앤씨] 신입/경력사원 공개채용(~12/30),미분류
비씨월드제약/비씨월드헬스케어 24년 4분기 채용,미분류
2025년 2월 별정직(계약직)모집공고,미분류
[기타] 2024학년도 겨울계절학기 미래시민교육원 수강생 모집 안내,미분류
[기타] [(재)부산문화재단] 2025 新조선통신사 - 유스(Youth) 조선통신사 한일 대학생 교류사업 안내,미분류
[학교행사] [국립대육성] PNU 펜토미노 교육과정 홍보를 위한 기말고사 응원 커피차 이벤트 안내,미분류
[외국인 유학생 대상] 2024학년도 겨울학기 「외국인을 위한 쉬운 한국어」 과정 운영 안내(기한연장),미분류
"[부산대TPC센터] 2024학년도 겨울학기(2차) 공인어학과정(토익,토익스피킹,오픽,토플) 수강료 환급(~50%)과정 수강생 모집 안내",미분류
[한국학중앙연구원 한국학대학원] 2025년 청계서당 전문과과정 3기 모집,미분류
"[국립대학 육성사업] 2024학년도 효원교수아카데미(6차) 특강 운영 안내(12.18.(수)15시~17시, 실시간 온라인 ZOOM)",미분류
[홍보·안내] 2025학년도 부산대학교 예비 신입생 캠퍼스 투어 신청 안내,미분류
[취업] [취업전략과]2024학년도 취업 Skill up 프로그램(2차) 참가자 모집 안내,미분류
[수업] 화공생명공학의 최신동향 수업 관련 공지,미분류
[학생활동] 제2회 반도체 공정 이론 및 실습 Winter School,미분류
[펄어비스] 게임실무 부트캠프 교육생 모집,미분류
삼성전자 DS 참여형 프로그램 참가자 모집 (12.23(월) 17:00까지),미분류
[취업전략과] 자기소개서 특강 참가자 모집,미분류
[학과행사] 2024년 제5회 전기공학전공 취업성공특강 개최,미분류
2025학년도 1학기「 학.석사 연계과정」 및「 학.석박사 통합연계과정」 모집,미분류
[알림] 2024 반도체 특성화 유니 위크 행사 안내,미분류
PT.Sinar Masanda Industri(인도네시아 신발 몰드 제조업체),미분류
"[삼성전자 DS부문] 샤이닝스타 6기 모집 (~12/23, 17시까지)",미분류
다누리 달 궤도 진입 성공 2주년 토크콘서트,미분류
2024년도 건축구조기술사회 구조경진대회 수상,미분류
교내 캡스톤 디자인 경진대회 우수상 수상,미분류
2024년 단과대학 지산학연 협력기반 조성사업 공모전 안내,미분류
2025년도 사단법인 늘푸른 장학생 지원 안내,미분류
[학과비교과] SQL을 활용한 데이터분석 특강 참가자 모집,미분류
[취업전략과] 자기소개서 특강 참가자 모집,미분류
[취업전략과] 자기소개서 특강 참가자 모집,미분류
어린이천문대 상반기 신입사원 모집공고,미분류
[학부] [파마리서치] 2024년 하반기 파마리서치 신입/경력 대규모 공개채용 모집 안내,미분류
2024년 부산대학교발전기금(일반목적기금) 장학생 추천 안내,미분류
[시나브로복지관] 시나브로복지관 겨울방학프로그램 「동글방글」 전담인력 모집 안내,미분류
[DB김기준문화회산] DB보험금융공모전(IFC)홍보,미분류
[언어교육원] 2024학년도 겨울학기 대학원 학위청구 외국어시험(영어) 대체강좌 수강생 안내,미분류
2025학년도 수시전형 합격자 대상 PNU Pre-start Program 운영 안내,미분류
[효원상담원] 마음건강정보안내 No.16 안정화기법-자원강화,미분류
[[의생명특화본부] PNU R-School 참가자 모집,미분류
2024학년도 부산권 파워반도체 인재양성 공유대학 <소재 트랙> 교육생 모집 안내,미분류
2024년 경영대학 글로컬 지산학연 프로그램 안내(사전 신청: ~12/27(금) 10시까지),미분류
2024학년도 2학기 DB김준기문화재단 DB드림서포트글로벌 장학생(베트남 국적) 추천 안내(~12/23(월) 9시까지),미분류
[아르바이트] 정보컴퓨터공학부 학과사무실 사무보조원 채용,미분류
[원자력미래기술정책연구소] 2025학년도 vest 겨울 핵융합 실험 캠프 참여 신청 안내,미분류
[의생명] 제2회 전공역량 공모전 개최 안내,미분류
디지털 역량강화 온라인 특강 안내,미분류
2024년 하반기 한국의료기기안전정보원 직원(정규직) 채용 공고,미분류
[식약처] 신개발의료기기 심사원 공개채용 안내,미분류
2024학년도 (동계방학) 캠퍼스 정주형 영어역량 강화 단기 프로그램(회화) 레벨테스트 안내,미분류
2025 제1차 GLP(Global Leadership Program) 참가자 모집 안내,미분류
제2회 효원 인문 DAY 참가 신청 안내,미분류
부산대 인문대학 사진 공모전,미분류
[폭스바겐그룹코리아] 2025 H1 INTERNSHIP PROGRAM(~1/5),미분류
